BatchID,ProductID,Category,Status,QtyPurchased,QtySold,QtyWasted,WastedPct,CloseDate,Revenue_CLP,Revenue_USD,BatchCost_CLP,GrossProfit_CLP,GrossProfit_USD,ProductID_purchase,UnitCost_CLP,Quantity,PurchaseDate,Unit,WasteCost_CLP,ClosureScope,PurchaseCohort
B00628,P009,Olives,Sold Out,41,41.0,0.0,0.0,2023-10-31,123000,131.55,88150,34850,37.27,P009,2150,41,2023-10-25,kg,0.0,Closed by cutoff,2023-10
B00629,P009,Olives,Sold Out,42,42.0,0.0,0.0,2023-11-08,126000,134.76,90300,35700,38.18,P009,2150,42,2023-11-01,kg,0.0,Closed by cutoff,2023-11
B00630,P009,Olives,Sold Out,41,41.0,0.0,0.0,2023-11-15,123000,131.55,88150,34850,37.27,P009,2150,41,2023-11-10,kg,0.0,Closed by cutoff,2023-11
B00631,P009,Olives,Sold Out,44,44.0,0.0,0.0,2023-11-23,132000,141.18,94600,37400,40.0,P009,2150,44,2023-11-21,kg,0.0,Closed by cutoff,2023-11
B00632,P009,Olives,Sold Out,43,43.0,0.0,0.0,2023-12-10,129000,137.97,92450,36550,39.09,P009,2150,43,2023-11-30,kg,0.0,Closed by cutoff,2023-11
B00633,P009,Olives,Sold Out,54,54.0,0.0,0.0,2023-12-18,162000,173.26,116100,45900,49.09,P009,2150,54,2023-12-10,kg,0.0,Closed by cutoff,2023-12
B00634,P009,Olives,Sold Out,49,49.0,0.0,0.0,2023-12-29,147000,157.22,105350,41650,44.55,P009,2150,49,2023-12-20,kg,0.0,Closed by cutoff,2023-12
B00635,P009,Olives,Sold Out,57,57.0,0.0,0.0,2024-01-04,171000,182.89,122550,48450,51.82,P009,2150,57,2023-12-29,kg,0.0,Closed by cutoff,2023-12
B00636,P009,Olives,Sold Out,42,42.0,0.0,0.0,2024-01-15,126000,134.76,92400,33600,35.94,P009,2200,42,2024-01-09,kg,0.0,Closed by cutoff,2024-01
B00637,P009,Olives,Partial Loss,39,31.43,7.57,19.4,2024-03-02,94290,100.84,83850,10440,11.17,P009,2150,39,2024-01-17,kg,16275.5,Closed by cutoff,2024-01
B00638,P009,Olives,Sold Out,36,36.0,0.0,0.0,2024-02-03,108000,115.51,77400,30600,32.73,P009,2150,36,2024-01-28,kg,0.0,Closed by cutoff,2024-01
B00639,P009,Olives,Partial Loss,35,23.42,11.59,33.1,2024-03-25,70260,75.14,75250,-4990,-5.34,P009,2150,35,2024-02-09,kg,24918.5,Closed by cutoff,2024-02
B00640,P009,Olives,Sold Out,41,41.0,0.0,0.0,2024-02-29,123000,131.55,88150,34850,37.27,P009,2150,41,2024-02-19,kg,0.0,Closed by cutoff,2024-02
B00641,P009,Olives,Partial Loss,42,38.85,3.15,7.5,2024-04-13,116550,124.65,90300,26250,28.07,P009,2150,42,2024-02-28,kg,6772.5,Closed by cutoff,2024-02
B00642,P009,Olives,Sold Out,38,38.0,0.0,0.0,2024-03-20,114000,121.93,81700,32300,34.55,P009,2150,38,2024-03-10,kg,0.0,Closed by cutoff,2024-03
B00643,P009,Olives,Sold Out,35,35.0,0.0,0.0,2024-03-26,105000,112.3,75250,29750,31.82,P009,2150,35,2024-03-21,kg,0.0,Closed by cutoff,2024-03
B00644,P009,Olives,Sold Out,44,44.0,0.0,0.0,2024-04-04,132000,141.18,94600,37400,40.0,P009,2150,44,2024-03-29,kg,0.0,Closed by cutoff,2024-03
B00645,P009,Olives,Partial Loss,16,12.16,3.84,24.0,2024-05-23,36480,39.02,34400,2080,2.22,P009,2150,16,2024-04-08,kg,8256.0,Closed by cutoff,2024-04
B00646,P009,Olives,Sold Out,17,17.0,0.0,0.0,2024-04-27,51000,54.55,36550,14450,15.45,P009,2150,17,2024-04-18,kg,0.0,Closed by cutoff,2024-04
B00647,P009,Olives,Sold Out,13,13.0,0.0,0.0,2024-05-01,39000,41.71,27950,11050,11.82,P009,2150,13,2024-04-27,kg,0.0,Closed by cutoff,2024-04
B00648,P009,Olives,Sold Out,13,13.0,0.0,0.0,2024-05-12,39000,41.71,28600,10400,11.12,P009,2200,13,2024-05-07,kg,0.0,Closed by cutoff,2024-05
B00649,P009,Olives,Sold Out,15,15.0,0.0,0.0,2024-05-24,45000,48.13,33000,12000,12.83,P009,2200,15,2024-05-16,kg,0.0,Closed by cutoff,2024-05
B00650,P009,Olives,Sold Out,15,15.0,0.0,0.0,2024-05-27,45000,48.13,32250,12750,13.64,P009,2150,15,2024-05-22,kg,0.0,Closed by cutoff,2024-05
B00651,P009,Olives,Partial Loss,14,11.82,2.18,15.6,2024-07-12,35460,37.93,30100,5360,5.73,P009,2150,14,2024-05-28,kg,4687.0,Closed by cutoff,2024-05
B00652,P009,Olives,Sold Out,17,17.0,0.0,0.0,2024-06-14,51000,54.55,36550,14450,15.45,P009,2150,17,2024-06-07,kg,0.0,Closed by cutoff,2024-06
B00653,P009,Olives,Partial Loss,15,10.95,4.05,27.0,2024-07-30,32850,35.13,32250,600,0.64,P009,2150,15,2024-06-15,kg,8707.5,Closed by cutoff,2024-06
B00654,P009,Olives,Partial Loss,14,11.82,2.18,15.6,2024-08-09,35460,37.93,30100,5360,5.73,P009,2150,14,2024-06-25,kg,4687.0,Closed by cutoff,2024-06
B00655,P009,Olives,Partial Loss,13,10.79,2.21,17.0,2024-08-18,32370,34.62,27950,4420,4.73,P009,2150,13,2024-07-04,kg,4751.5,Closed by cutoff,2024-07
B00656,P009,Olives,Sold Out,17,17.0,0.0,0.0,2024-07-22,51000,54.55,36550,14450,15.45,P009,2150,17,2024-07-12,kg,0.0,Closed by cutoff,2024-07
B00657,P009,Olives,Sold Out,14,14.0,0.0,0.0,2024-07-29,42000,44.92,30100,11900,12.73,P009,2150,14,2024-07-25,kg,0.0,Closed by cutoff,2024-07
B00658,P009,Olives,Sold Out,17,17.0,0.0,0.0,2024-08-09,51000,54.55,37400,13600,14.55,P009,2200,17,2024-08-02,kg,0.0,Closed by cutoff,2024-08
B00659,P009,Olives,Partial Loss,14,11.14,2.86,20.4,2024-09-24,33420,35.74,30100,3320,3.55,P009,2150,14,2024-08-10,kg,6149.0,Closed by cutoff,2024-08
B00660,P009,Olives,Sold Out,17,17.0,0.0,0.0,2024-08-26,51000,54.55,37400,13600,14.55,P009,2200,17,2024-08-19,kg,0.0,Closed by cutoff,2024-08
B00661,P009,Olives,Partial Loss,17,12.14,4.86,28.6,2024-10-11,36420,38.95,36550,-130,-0.14,P009,2150,17,2024-08-27,kg,10449.0,Closed by cutoff,2024-08
B00662,P009,Olives,Partial Loss,20,17.64,2.36,11.8,2024-10-23,52920,56.6,43000,9920,10.61,P009,2150,20,2024-09-08,kg,5074.0,Closed by cutoff,2024-09
B00663,P009,Olives,Sold Out,16,16.0,0.0,0.0,2024-09-27,48000,51.34,34400,13600,14.55,P009,2150,16,2024-09-18,kg,0.0,Closed by cutoff,2024-09
B00664,P009,Olives,Partial Loss,20,18.48,1.52,7.6,2024-11-11,55440,59.29,43000,12440,13.3,P009,2150,20,2024-09-27,kg,3268.0,Closed by cutoff,2024-09
B00665,P009,Olives,Sold Out,34,34.0,0.0,0.0,2024-10-11,102000,109.09,73100,28900,30.91,P009,2150,34,2024-10-06,kg,0.0,Closed by cutoff,2024-10
B00666,P009,Olives,Sold Out,37,37.0,0.0,0.0,2024-10-23,111000,118.72,79550,31450,33.64,P009,2150,37,2024-10-18,kg,0.0,Closed by cutoff,2024-10
B00667,P009,Olives,Partial Loss,46,36.71,9.29,20.2,2024-12-13,110130,117.79,98900,11230,12.01,P009,2150,46,2024-10-29,kg,19973.499999999996,Closed by cutoff,2024-10
B00668,P009,Olives,Sold Out,35,35.0,0.0,0.0,2024-11-11,105000,112.3,77000,28000,29.95,P009,2200,35,2024-11-07,kg,0.0,Closed by cutoff,2024-11
B00669,P009,Olives,Sold Out,36,36.0,0.0,0.0,2024-11-25,108000,115.51,77400,30600,32.73,P009,2150,36,2024-11-20,kg,0.0,Closed by cutoff,2024-11
B00670,P009,Olives,Sold Out,36,36.0,0.0,0.0,2024-12-11,108000,115.51,77400,30600,32.73,P009,2150,36,2024-11-30,kg,0.0,Closed by cutoff,2024-11
B00671,P009,Olives,Sold Out,44,44.0,0.0,0.0,2024-12-23,132000,141.18,94600,37400,40.0,P009,2150,44,2024-12-10,kg,0.0,Closed by cutoff,2024-12
B00672,P009,Olives,Sold Out,56,56.0,0.0,0.0,2024-12-27,168000,179.68,120400,47600,50.91,P009,2150,56,2024-12-20,kg,0.0,Closed by cutoff,2024-12
B00673,P009,Olives,Sold Out,45,45.0,0.0,0.0,2025-01-04,135000,144.39,99000,36000,38.5,P009,2200,45,2024-12-28,kg,0.0,Closed by cutoff,2024-12
B00674,P009,Olives,Sold Out,47,47.0,0.0,0.0,2025-01-12,141000,150.8,101050,39950,42.73,P009,2150,47,2025-01-07,kg,0.0,Closed by cutoff,2025-01
B00675,P009,Olives,Sold Out,39,39.0,0.0,0.0,2025-01-23,117000,125.13,83850,33150,35.45,P009,2150,39,2025-01-15,kg,0.0,Closed by cutoff,2025-01
B00676,P009,Olives,Sold Out,47,47.0,0.0,0.0,2025-02-02,141000,150.8,101050,39950,42.73,P009,2150,47,2025-01-25,kg,0.0,Closed by cutoff,2025-01
B00677,P009,Olives,Sold Out,46,46.0,0.0,0.0,2025-02-17,138000,147.59,101200,36800,39.36,P009,2200,46,2025-02-03,kg,0.0,Closed by cutoff,2025-02
B00678,P009,Olives,Sold Out,41,41.0,0.0,0.0,2025-02-20,123000,131.55,90200,32800,35.08,P009,2200,41,2025-02-10,kg,0.0,Closed by cutoff,2025-02
B00679,P009,Olives,Partial Loss,49,37.93,11.07,22.6,2025-04-05,113790,121.7,105350,8440,9.03,P009,2150,49,2025-02-19,kg,23800.5,Closed by cutoff,2025-02
B00680,P009,Olives,Partial Loss,41,35.3,5.7,13.9,2025-04-14,105900,113.26,88150,17750,18.98,P009,2150,41,2025-02-28,kg,12255.0,Closed by cutoff,2025-02
B00681,P009,Olives,Partial Loss,38,32.15,5.85,15.4,2025-04-24,96450,103.16,81700,14750,15.78,P009,2150,38,2025-03-10,kg,12577.5,Closed by cutoff,2025-03
B00682,P009,Olives,Partial Loss,43,36.51,6.49,15.1,2025-05-02,109530,117.14,92450,17080,18.27,P009,2150,43,2025-03-18,kg,13953.5,Closed by cutoff,2025-03
B00683,P009,Olives,Sold Out,45,45.0,0.0,0.0,2025-04-05,135000,144.39,96750,38250,40.91,P009,2150,45,2025-03-25,kg,0.0,Closed by cutoff,2025-03
B00684,P009,Olives,Sold Out,17,17.0,0.0,0.0,2025-04-09,51000,54.55,36550,14450,15.45,P009,2150,17,2025-04-05,kg,0.0,Closed by cutoff,2025-04
B00685,P009,Olives,Partial Loss,18,13.59,4.41,24.5,2025-06-01,40770,43.6,38700,2070,2.21,P009,2150,18,2025-04-17,kg,9481.5,Closed by cutoff,2025-04
B00686,P009,Olives,Partial Loss,15,11.29,3.71,24.7,2025-06-12,33870,36.22,32250,1620,1.73,P009,2150,15,2025-04-28,kg,7976.5,Closed by cutoff,2025-04
B00687,P009,Olives,Partial Loss,16,14.48,1.52,9.5,2025-06-21,43440,46.46,34400,9040,9.67,P009,2150,16,2025-05-07,kg,3268.0,Closed by cutoff,2025-05
B00688,P009,Olives,Partial Loss,18,17.42,0.58,3.2,2025-07-01,52260,55.89,39600,12660,13.54,P009,2200,18,2025-05-17,kg,1276.0,After cutoff,2025-05
B00689,P009,Olives,Partial Loss,18,15.75,2.25,12.5,2025-07-13,47250,50.53,38700,8550,9.14,P009,2150,18,2025-05-29,kg,4837.5,After cutoff,2025-05
B00690,P009,Olives,Partial Loss,18,15.32,2.68,14.9,2025-07-22,45960,49.16,38700,7260,7.76,P009,2150,18,2025-06-07,kg,5762.0,After cutoff,2025-06
B00691,P009,Olives,Partial Loss,16,13.07,2.93,18.3,2025-08-02,39210,41.94,34400,4810,5.14,P009,2150,16,2025-06-18,kg,6299.5,After cutoff,2025-06
B00692,P009,Olives,Partial Loss,16,13.87,2.13,13.3,2025-08-12,41610,44.5,34400,7210,7.71,P009,2150,16,2025-06-28,kg,4579.5,After cutoff,2025-06
B00693,P010,Olives,Partial Loss,15,10.34,4.67,31.1,2023-08-24,31020,33.18,31500,-480,-0.51,P010,2100,15,2023-07-10,kg,9807.0,Closed by cutoff,2023-07
B00694,P010,Olives,Partial Loss,16,14.88,1.12,7.0,2023-09-02,44640,47.74,33600,11040,11.81,P010,2100,16,2023-07-19,kg,2352.0,Closed by cutoff,2023-07
B00695,P010,Olives,Partial Loss,13,10.27,2.73,21.0,2023-09-14,30810,32.95,27300,3510,3.75,P010,2100,13,2023-07-31,kg,5733.0,Closed by cutoff,2023-07
B00696,P010,Olives,Partial Loss,13,11.74,1.26,9.7,2023-09-24,35220,37.67,27300,7920,8.47,P010,2100,13,2023-08-10,kg,2646.0,Closed by cutoff,2023-08
B00697,P010,Olives,Partial Loss,14,11.2,2.8,20.0,2023-10-01,33600,35.94,29400,4200,4.49,P010,2100,14,2023-08-17,kg,5880.0,Closed by cutoff,2023-08
B00698,P010,Olives,Sold Out,16,16.0,0.0,0.0,2023-09-04,48000,51.34,33600,14400,15.4,P010,2100,16,2023-08-27,kg,0.0,Closed by cutoff,2023-08
B00699,P010,Olives,Partial Loss,20,18.04,1.96,9.8,2023-10-21,54120,57.88,43000,11120,11.89,P010,2150,20,2023-09-06,kg,4214.0,Closed by cutoff,2023-09
B00700,P010,Olives,Partial Loss,17,13.92,3.08,18.1,2023-10-31,41760,44.66,35700,6060,6.48,P010,2100,17,2023-09-16,kg,6468.0,Closed by cutoff,2023-09
B00701,P010,Olives,Partial Loss,19,17.63,1.37,7.2,2023-11-08,52890,56.57,39900,12990,13.89,P010,2100,19,2023-09-24,kg,2877.0,Closed by cutoff,2023-09
B00702,P010,Olives,Sold Out,41,41.0,0.0,0.0,2023-10-14,123000,131.55,86100,36900,39.47,P010,2100,41,2023-10-06,kg,0.0,Closed by cutoff,2023-10
B00703,P010,Olives,Sold Out,35,35.0,0.0,0.0,2023-10-26,105000,112.3,73500,31500,33.69,P010,2100,35,2023-10-14,kg,0.0,Closed by cutoff,2023-10
B00704,P010,Olives,Sold Out,39,39.0,0.0,0.0,2023-11-02,117000,125.13,81900,35100,37.54,P010,2100,39,2023-10-25,kg,0.0,Closed by cutoff,2023-10
B00705,P010,Olives,Partial Loss,44,38.24,5.76,13.1,2023-12-18,114720,122.7,92400,22320,23.87,P010,2100,44,2023-11-03,kg,12096.0,Closed by cutoff,2023-11
B00706,P010,Olives,Sold Out,42,42.0,0.0,0.0,2023-11-21,126000,134.76,88200,37800,40.43,P010,2100,42,2023-11-12,kg,0.0,Closed by cutoff,2023-11
B00707,P010,Olives,Sold Out,37,37.0,0.0,0.0,2023-11-27,111000,118.72,77700,33300,35.61,P010,2100,37,2023-11-21,kg,0.0,Closed by cutoff,2023-11
B00708,P010,Olives,Sold Out,59,59.0,0.0,0.0,2023-12-05,177000,189.3,123900,53100,56.79,P010,2100,59,2023-12-01,kg,0.0,Closed by cutoff,2023-12
B00709,P010,Olives,Sold Out,54,54.0,0.0,0.0,2023-12-23,162000,173.26,113400,48600,51.98,P010,2100,54,2023-12-11,kg,0.0,Closed by cutoff,2023-12
B00710,P010,Olives,Sold Out,50,50.0,0.0,0.0,2023-12-31,150000,160.43,105000,45000,48.13,P010,2100,50,2023-12-21,kg,0.0,Closed by cutoff,2023-12
B00711,P010,Olives,Partial Loss,58,50.81,7.19,12.4,2024-02-14,152430,163.03,121800,30630,32.76,P010,2100,58,2023-12-31,kg,15099.0,Closed by cutoff,2023-12
B00712,P010,Olives,Sold Out,34,34.0,0.0,0.0,2024-01-23,102000,109.09,71400,30600,32.73,P010,2100,34,2024-01-12,kg,0.0,Closed by cutoff,2024-01
B00713,P010,Olives,Sold Out,41,41.0,0.0,0.0,2024-01-30,123000,131.55,86100,36900,39.47,P010,2100,41,2024-01-22,kg,0.0,Closed by cutoff,2024-01
B00714,P010,Olives,Sold Out,35,35.0,0.0,0.0,2024-02-06,105000,112.3,73500,31500,33.69,P010,2100,35,2024-01-30,kg,0.0,Closed by cutoff,2024-01
B00715,P010,Olives,Partial Loss,46,32.89,13.11,28.5,2024-03-25,98670,105.53,96600,2070,2.21,P010,2100,46,2024-02-09,kg,27531.0,Closed by cutoff,2024-02
B00716,P010,Olives,Partial Loss,34,26.66,7.34,21.6,2024-04-04,79980,85.54,71400,8580,9.18,P010,2100,34,2024-02-19,kg,15414.0,Closed by cutoff,2024-02
B00717,P010,Olives,Sold Out,40,40.0,0.0,0.0,2024-03-08,120000,128.34,84000,36000,38.5,P010,2100,40,2024-02-29,kg,0.0,Closed by cutoff,2024-02
B00718,P010,Olives,Sold Out,45,45.0,0.0,0.0,2024-03-19,135000,144.39,94500,40500,43.32,P010,2100,45,2024-03-10,kg,0.0,Closed by cutoff,2024-03
B00719,P010,Olives,Partial Loss,38,31.88,6.12,16.1,2024-05-03,95640,102.29,79800,15840,16.94,P010,2100,38,2024-03-19,kg,12852.0,Closed by cutoff,2024-03
B00720,P010,Olives,Partial Loss,36,29.34,6.66,18.5,2024-05-13,88020,94.14,75600,12420,13.28,P010,2100,36,2024-03-29,kg,13986.0,Closed by cutoff,2024-03
B00721,P010,Olives,Sold Out,14,14.0,0.0,0.0,2024-04-19,42000,44.92,29400,12600,13.48,P010,2100,14,2024-04-08,kg,0.0,Closed by cutoff,2024-04
B00722,P010,Olives,Partial Loss,15,11.94,3.06,20.4,2024-06-01,35820,38.31,32250,3570,3.82,P010,2150,15,2024-04-17,kg,6579.0,Closed by cutoff,2024-04
B00723,P010,Olives,Partial Loss,13,10.8,2.2,16.9,2024-06-12,32400,34.65,27300,5100,5.45,P010,2100,13,2024-04-28,kg,4620.0,Closed by cutoff,2024-04
B00724,P010,Olives,Partial Loss,14,11.69,2.31,16.5,2024-06-22,35070,37.51,29400,5670,6.06,P010,2100,14,2024-05-08,kg,4851.0,Closed by cutoff,2024-05
B00725,P010,Olives,Partial Loss,15,12.19,2.81,18.7,2024-06-30,36570,39.11,32250,4320,4.62,P010,2150,15,2024-05-16,kg,6041.5,Closed by cutoff,2024-05
B00726,P010,Olives,Sold Out,16,16.0,0.0,0.0,2024-06-01,48000,51.34,33600,14400,15.4,P010,2100,16,2024-05-23,kg,0.0,Closed by cutoff,2024-05
B00727,P010,Olives,Partial Loss,13,10.41,2.59,19.9,2024-07-17,31230,33.4,27300,3930,4.2,P010,2100,13,2024-06-02,kg,5439.0,Closed by cutoff,2024-06
B00728,P010,Olives,Sold Out,16,16.0,0.0,0.0,2024-06-18,48000,51.34,33600,14400,15.4,P010,2100,16,2024-06-11,kg,0.0,Closed by cutoff,2024-06
B00729,P010,Olives,Partial Loss,14,9.77,4.23,30.2,2024-08-06,29310,31.35,29400,-90,-0.1,P010,2100,14,2024-06-22,kg,8883.0,Closed by cutoff,2024-06
B00730,P010,Olives,Sold Out,14,14.0,0.0,0.0,2024-07-09,42000,44.92,30100,11900,12.73,P010,2150,14,2024-07-03,kg,0.0,Closed by cutoff,2024-07
B00731,P010,Olives,Sold Out,14,14.0,0.0,0.0,2024-07-16,42000,44.92,29400,12600,13.48,P010,2100,14,2024-07-12,kg,0.0,Closed by cutoff,2024-07
B00732,P010,Olives,Partial Loss,15,12.38,2.62,17.5,2024-09-05,37140,39.72,31500,5640,6.03,P010,2100,15,2024-07-22,kg,5502.0,Closed by cutoff,2024-07
B00733,P010,Olives,Sold Out,14,14.0,0.0,0.0,2024-08-11,42000,44.92,29400,12600,13.48,P010,2100,14,2024-07-31,kg,0.0,Closed by cutoff,2024-07
B00734,P010,Olives,Sold Out,16,16.0,0.0,0.0,2024-08-21,48000,51.34,33600,14400,15.4,P010,2100,16,2024-08-10,kg,0.0,Closed by cutoff,2024-08
B00735,P010,Olives,Sold Out,14,14.0,0.0,0.0,2024-08-25,42000,44.92,29400,12600,13.48,P010,2100,14,2024-08-16,kg,0.0,Closed by cutoff,2024-08
B00736,P010,Olives,Partial Loss,16,10.45,5.55,34.7,2024-10-10,31350,33.53,33600,-2250,-2.41,P010,2100,16,2024-08-26,kg,11655.0,Closed by cutoff,2024-08
B00737,P010,Olives,Partial Loss,18,15.46,2.54,14.1,2024-10-20,46380,49.6,37800,8580,9.18,P010,2100,18,2024-09-05,kg,5334.0,Closed by cutoff,2024-09
B00738,P010,Olives,Partial Loss,19,18.3,0.7,3.7,2024-10-31,54900,58.72,39900,15000,16.04,P010,2100,19,2024-09-16,kg,1470.0,Closed by cutoff,2024-09
B00739,P010,Olives,Sold Out,20,20.0,0.0,0.0,2024-10-06,60000,64.17,42000,18000,19.25,P010,2100,20,2024-09-28,kg,0.0,Closed by cutoff,2024-09
B00740,P010,Olives,Sold Out,41,41.0,0.0,0.0,2024-10-17,123000,131.55,86100,36900,39.47,P010,2100,41,2024-10-08,kg,0.0,Closed by cutoff,2024-10
B00741,P010,Olives,Sold Out,44,44.0,0.0,0.0,2024-10-27,132000,141.18,92400,39600,42.35,P010,2100,44,2024-10-20,kg,0.0,Closed by cutoff,2024-10
B00742,P010,Olives,Sold Out,41,41.0,0.0,0.0,2024-11-04,123000,131.55,86100,36900,39.47,P010,2100,41,2024-10-28,kg,0.0,Closed by cutoff,2024-10
B00743,P010,Olives,Partial Loss,36,30.06,5.94,16.5,2024-12-21,90180,96.45,75600,14580,15.59,P010,2100,36,2024-11-06,kg,12474.0,Closed by cutoff,2024-11
B00744,P010,Olives,Sold Out,39,39.0,0.0,0.0,2024-11-26,117000,125.13,81900,35100,37.54,P010,2100,39,2024-11-16,kg,0.0,Closed by cutoff,2024-11
B00745,P010,Olives,Sold Out,35,35.0,0.0,0.0,2024-12-06,105000,112.3,73500,31500,33.69,P010,2100,35,2024-11-24,kg,0.0,Closed by cutoff,2024-11
B00746,P010,Olives,Sold Out,55,55.0,0.0,0.0,2024-12-08,165000,176.47,115500,49500,52.94,P010,2100,55,2024-12-03,kg,0.0,Closed by cutoff,2024-12
B00747,P010,Olives,Sold Out,59,59.0,0.0,0.0,2024-12-16,177000,189.3,126850,50150,53.64,P010,2150,59,2024-12-09,kg,0.0,Closed by cutoff,2024-12
B00748,P010,Olives,Sold Out,58,58.0,0.0,0.0,2024-12-26,174000,186.1,124700,49300,52.73,P010,2150,58,2024-12-19,kg,0.0,Closed by cutoff,2024-12
B00749,P010,Olives,Sold Out,44,44.0,0.0,0.0,2025-01-04,132000,141.18,92400,39600,42.35,P010,2100,44,2024-12-29,kg,0.0,Closed by cutoff,2024-12
B00750,P010,Olives,Sold Out,48,48.0,0.0,0.0,2025-01-14,144000,154.01,100800,43200,46.2,P010,2100,48,2025-01-08,kg,0.0,Closed by cutoff,2025-01
B00751,P010,Olives,Partial Loss,43,36.08,6.92,16.1,2025-03-03,108240,115.76,90300,17940,19.19,P010,2100,43,2025-01-17,kg,14532.0,Closed by cutoff,2025-01
B00752,P010,Olives,Sold Out,37,37.0,0.0,0.0,2025-02-03,111000,118.72,79550,31450,33.64,P010,2150,37,2025-01-26,kg,0.0,Closed by cutoff,2025-01
B00753,P010,Olives,Partial Loss,50,39.7,10.3,20.6,2025-03-21,119100,127.38,105000,14100,15.08,P010,2100,50,2025-02-04,kg,21630.0,Closed by cutoff,2025-02
B00754,P010,Olives,Sold Out,42,42.0,0.0,0.0,2025-02-22,126000,134.76,88200,37800,40.43,P010,2100,42,2025-02-13,kg,0.0,Closed by cutoff,2025-02
B00755,P010,Olives,Sold Out,42,42.0,0.0,0.0,2025-03-04,126000,134.76,88200,37800,40.43,P010,2100,42,2025-02-25,kg,0.0,Closed by cutoff,2025-02
B00756,P010,Olives,Sold Out,47,47.0,0.0,0.0,2025-03-16,141000,150.8,98700,42300,45.24,P010,2100,47,2025-03-06,kg,0.0,Closed by cutoff,2025-03
B00757,P010,Olives,Sold Out,40,40.0,0.0,0.0,2025-03-22,120000,128.34,86000,34000,36.36,P010,2150,40,2025-03-15,kg,0.0,Closed by cutoff,2025-03
B00758,P010,Olives,Sold Out,41,41.0,0.0,0.0,2025-04-05,123000,131.55,86100,36900,39.47,P010,2100,41,2025-03-25,kg,0.0,Closed by cutoff,2025-03
B00759,P010,Olives,Partial Loss,17,14.13,2.87,16.9,2025-05-21,42390,45.34,35700,6690,7.16,P010,2100,17,2025-04-06,kg,6027.0,Closed by cutoff,2025-04
B00760,P010,Olives,Sold Out,17,17.0,0.0,0.0,2025-04-20,51000,54.55,35700,15300,16.36,P010,2100,17,2025-04-15,kg,0.0,Closed by cutoff,2025-04
B00761,P010,Olives,Sold Out,18,18.0,0.0,0.0,2025-05-04,54000,57.75,37800,16200,17.33,P010,2100,18,2025-04-24,kg,0.0,Closed by cutoff,2025-04
B00762,P010,Olives,Sold Out,17,17.0,0.0,0.0,2025-05-10,51000,54.55,35700,15300,16.36,P010,2100,17,2025-05-05,kg,0.0,Closed by cutoff,2025-05
B00763,P010,Olives,Partial Loss,16,13.5,2.5,15.6,2025-06-27,40500,43.32,33600,6900,7.38,P010,2100,16,2025-05-13,kg,5250.0,Closed by cutoff,2025-05
B00764,P010,Olives,Partial Loss,15,11.95,3.05,20.3,2025-07-08,35850,38.34,32250,3600,3.85,P010,2150,15,2025-05-24,kg,6557.5,After cutoff,2025-05
B00765,P010,Olives,Partial Loss,15,12.43,2.57,17.1,2025-07-20,37290,39.88,32250,5040,5.39,P010,2150,15,2025-06-05,kg,5525.5,After cutoff,2025-06
B00766,P010,Olives,Sold Out,14,14.0,0.0,0.0,2025-06-23,42000,44.92,29400,12600,13.48,P010,2100,14,2025-06-15,kg,0.0,Closed by cutoff,2025-06
B00767,P010,Olives,Partial Loss,15,12.33,2.67,17.8,2025-08-08,36990,39.56,31500,5490,5.87,P010,2100,15,2025-06-24,kg,5607.0,After cutoff,2025-06
B00768,P011,Olives,Partial Loss,28,26.52,1.48,5.3,2023-08-15,92820,99.27,70000,22820,24.41,P011,2500,28,2023-07-01,jar 250g,3700.0,Closed by cutoff,2023-07
B00769,P011,Olives,Sold Out,27,27.0,0.0,0.0,2023-07-14,94500,101.07,68850,25650,27.43,P011,2550,27,2023-07-07,jar 250g,0.0,Closed by cutoff,2023-07
B00770,P011,Olives,Partial Loss,24,20.93,3.07,12.8,2023-08-31,73255,78.35,60000,13255,14.18,P011,2500,24,2023-07-17,jar 250g,7675.0,Closed by cutoff,2023-07
B00771,P011,Olives,Partial Loss,27,22.46,4.54,16.8,2023-09-07,78610,84.07,67500,11110,11.88,P011,2500,27,2023-07-24,jar 250g,11350.0,Closed by cutoff,2023-07
B00772,P011,Olives,Sold Out,27,27.0,0.0,0.0,2023-08-04,94500,101.07,67500,27000,28.88,P011,2500,27,2023-08-02,jar 250g,0.0,Closed by cutoff,2023-08
B00773,P011,Olives,Sold Out,23,23.0,0.0,0.0,2023-08-18,80500,86.1,57500,23000,24.6,P011,2500,23,2023-08-10,jar 250g,0.0,Closed by cutoff,2023-08
B00774,P011,Olives,Partial Loss,27,25.25,1.76,6.5,2023-10-03,88375,94.52,67500,20875,22.33,P011,2500,27,2023-08-19,jar 250g,4400.0,Closed by cutoff,2023-08
B00775,P011,Olives,Partial Loss,23,21.57,1.43,6.2,2023-10-12,75495,80.74,57500,17995,19.25,P011,2500,23,2023-08-28,jar 250g,3575.0,Closed by cutoff,2023-08
B00776,P011,Olives,Partial Loss,28,25.76,2.24,8.0,2023-10-23,90160,96.43,70000,20160,21.56,P011,2500,28,2023-09-08,jar 250g,5600.000000000001,Closed by cutoff,2023-09
B00777,P011,Olives,Sold Out,32,32.0,0.0,0.0,2023-10-03,112000,119.79,80000,32000,34.22,P011,2500,32,2023-09-18,jar 250g,0.0,Closed by cutoff,2023-09
