BatchID,ProductID,Product,Category,SupplierRole,SupplierID,SupplierName,PurchaseDate,Quantity,Unit,UnitCost_CLP,UnitCost_USD,BatchCost_CLP,BatchCost_USD,ExpiryDate,ExpiryType,Season
B00781,P011,"Black olive pate, jar 250g",Olives,Backup,S002,Aceitunera Central SpA,2023-10-26,21,jar 250g,2550,2.73,53550,57.27,2023-12-10,Estimated,Spring
B00782,P011,"Black olive pate, jar 250g",Olives,Backup,S002,Aceitunera Central SpA,2023-11-07,26,jar 250g,2550,2.73,66300,70.91,2023-12-22,Estimated,Spring
B00783,P011,"Black olive pate, jar 250g",Olives,Backup,S002,Aceitunera Central SpA,2023-11-16,27,jar 250g,2550,2.73,68850,73.64,2023-12-31,Estimated,Spring
B00784,P011,"Black olive pate, jar 250g",Olives,Backup,S002,Aceitunera Central SpA,2023-11-26,28,jar 250g,2550,2.73,71400,76.36,2024-01-10,Estimated,Spring
B00785,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2023-12-04,28,jar 250g,2500,2.67,70000,74.87,2024-01-18,Estimated,Summer
B00786,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2023-12-12,30,jar 250g,2500,2.67,75000,80.21,2024-01-26,Estimated,Summer
B00787,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2023-12-22,27,jar 250g,2500,2.67,67500,72.19,2024-02-05,Estimated,Summer
B00788,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-01-02,27,jar 250g,2500,2.67,67500,72.19,2024-02-16,Estimated,Summer
B00789,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-01-12,27,jar 250g,2500,2.67,67500,72.19,2024-02-26,Estimated,Summer
B00790,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-01-20,23,jar 250g,2500,2.67,57500,61.5,2024-03-05,Estimated,Summer
B00791,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-02-01,23,jar 250g,2500,2.67,57500,61.5,2024-03-17,Estimated,Summer
B00792,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-02-11,27,jar 250g,2500,2.67,67500,72.19,2024-03-27,Estimated,Summer
B00793,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-02-20,25,jar 250g,2500,2.67,62500,66.84,2024-04-05,Estimated,Summer
B00794,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-02-28,26,jar 250g,2500,2.67,65000,69.52,2024-04-13,Estimated,Summer
B00795,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-03-07,27,jar 250g,2500,2.67,67500,72.19,2024-04-21,Estimated,Autumn
B00796,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-03-14,25,jar 250g,2500,2.67,62500,66.84,2024-04-28,Estimated,Autumn
B00797,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-03-26,25,jar 250g,2500,2.67,62500,66.84,2024-05-10,Estimated,Autumn
B00798,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-04-04,22,jar 250g,2500,2.67,55000,58.82,2024-05-19,Estimated,Autumn
B00799,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-04-15,22,jar 250g,2500,2.67,55000,58.82,2024-05-30,Estimated,Autumn
B00800,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-04-24,24,jar 250g,2500,2.67,60000,64.17,2024-06-08,Estimated,Autumn
B00801,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-05-03,22,jar 250g,2500,2.67,55000,58.82,2024-06-17,Estimated,Autumn
B00802,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-05-11,25,jar 250g,2500,2.67,62500,66.84,2024-06-25,Estimated,Autumn
B00803,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-05-20,21,jar 250g,2500,2.67,52500,56.15,2024-07-04,Estimated,Autumn
B00804,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-06-01,25,jar 250g,2500,2.67,62500,66.84,2024-07-16,Estimated,Winter
B00805,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-06-11,27,jar 250g,2500,2.67,67500,72.19,2024-07-26,Estimated,Winter
B00806,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-06-18,23,jar 250g,2500,2.67,57500,61.5,2024-08-02,Estimated,Winter
B00807,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-06-30,21,jar 250g,2500,2.67,52500,56.15,2024-08-14,Estimated,Winter
B00808,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-07-12,21,jar 250g,2500,2.67,52500,56.15,2024-08-26,Estimated,Winter
B00809,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-07-22,24,jar 250g,2500,2.67,60000,64.17,2024-09-05,Estimated,Winter
B00810,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-08-01,23,jar 250g,2500,2.67,57500,61.5,2024-09-15,Estimated,Winter
B00811,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-08-12,22,jar 250g,2500,2.67,55000,58.82,2024-09-26,Estimated,Winter
B00812,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-08-22,26,jar 250g,2500,2.67,65000,69.52,2024-10-06,Estimated,Winter
B00813,P011,"Black olive pate, jar 250g",Olives,Backup,S002,Aceitunera Central SpA,2024-08-31,27,jar 250g,2550,2.73,68850,73.64,2024-10-15,Estimated,Winter
B00814,P011,"Black olive pate, jar 250g",Olives,Backup,S002,Aceitunera Central SpA,2024-09-11,33,jar 250g,2550,2.73,84150,90.0,2024-10-26,Estimated,Spring
B00815,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-09-18,26,jar 250g,2500,2.67,65000,69.52,2024-11-02,Estimated,Spring
B00816,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-09-25,31,jar 250g,2500,2.67,77500,82.89,2024-11-09,Estimated,Spring
B00817,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-10-04,23,jar 250g,2500,2.67,57500,61.5,2024-11-18,Estimated,Spring
B00818,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-10-12,24,jar 250g,2500,2.67,60000,64.17,2024-11-26,Estimated,Spring
B00819,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-10-23,27,jar 250g,2500,2.67,67500,72.19,2024-12-07,Estimated,Spring
B00820,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-11-04,24,jar 250g,2500,2.67,60000,64.17,2024-12-19,Estimated,Spring
B00821,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-11-12,23,jar 250g,2500,2.67,57500,61.5,2024-12-27,Estimated,Spring
B00822,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-11-21,23,jar 250g,2500,2.67,57500,61.5,2025-01-05,Estimated,Spring
B00823,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-11-30,21,jar 250g,2500,2.67,52500,56.15,2025-01-14,Estimated,Spring
B00824,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-12-09,31,jar 250g,2500,2.67,77500,82.89,2025-01-23,Estimated,Summer
B00825,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-12-18,29,jar 250g,2500,2.67,72500,77.54,2025-02-01,Estimated,Summer
B00826,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2024-12-25,32,jar 250g,2500,2.67,80000,85.56,2025-02-08,Estimated,Summer
B00827,P011,"Black olive pate, jar 250g",Olives,Backup,S002,Aceitunera Central SpA,2025-01-04,29,jar 250g,2550,2.73,73950,79.09,2025-02-18,Estimated,Summer
B00828,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-01-15,25,jar 250g,2500,2.67,62500,66.84,2025-03-01,Estimated,Summer
B00829,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-01-23,25,jar 250g,2500,2.67,62500,66.84,2025-03-09,Estimated,Summer
B00830,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-01-31,25,jar 250g,2500,2.67,62500,66.84,2025-03-17,Estimated,Summer
B00831,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-02-10,27,jar 250g,2500,2.67,67500,72.19,2025-03-27,Estimated,Summer
B00832,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-02-17,23,jar 250g,2500,2.67,57500,61.5,2025-04-03,Estimated,Summer
B00833,P011,"Black olive pate, jar 250g",Olives,Backup,S002,Aceitunera Central SpA,2025-02-27,26,jar 250g,2550,2.73,66300,70.91,2025-04-13,Estimated,Summer
B00834,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-03-10,24,jar 250g,2500,2.67,60000,64.17,2025-04-24,Estimated,Autumn
B00835,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-03-20,29,jar 250g,2500,2.67,72500,77.54,2025-05-04,Estimated,Autumn
B00836,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-03-29,22,jar 250g,2500,2.67,55000,58.82,2025-05-13,Estimated,Autumn
B00837,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-04-07,24,jar 250g,2500,2.67,60000,64.17,2025-05-22,Estimated,Autumn
B00838,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-04-18,29,jar 250g,2500,2.67,72500,77.54,2025-06-02,Estimated,Autumn
B00839,P011,"Black olive pate, jar 250g",Olives,Backup,S002,Aceitunera Central SpA,2025-04-27,26,jar 250g,2550,2.73,66300,70.91,2025-06-11,Estimated,Autumn
B00840,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-05-08,26,jar 250g,2500,2.67,65000,69.52,2025-06-22,Estimated,Autumn
B00841,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-05-19,30,jar 250g,2500,2.67,75000,80.21,2025-07-03,Estimated,Autumn
B00842,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-05-27,27,jar 250g,2500,2.67,67500,72.19,2025-07-11,Estimated,Autumn
B00843,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-06-05,28,jar 250g,2500,2.67,70000,74.87,2025-07-20,Estimated,Winter
B00844,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-06-14,24,jar 250g,2500,2.67,60000,64.17,2025-07-29,Estimated,Winter
B00845,P011,"Black olive pate, jar 250g",Olives,Primary,S001,El Olivar Olives Ltd.,2025-06-25,23,jar 250g,2500,2.67,57500,61.5,2025-08-09,Estimated,Winter
B00846,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-07-03,16,kg,1150,1.23,18400,19.68,2023-07-23,Estimated,Winter
B00847,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-07-08,18,kg,1150,1.23,20700,22.14,2023-07-28,Estimated,Winter
B00848,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-07-15,21,kg,1150,1.23,24150,25.83,2023-08-04,Estimated,Winter
B00849,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-07-23,18,kg,1150,1.23,20700,22.14,2023-08-12,Estimated,Winter
B00850,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-07-28,18,kg,1150,1.23,20700,22.14,2023-08-17,Estimated,Winter
B00851,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-08-04,20,kg,1150,1.23,23000,24.6,2023-08-24,Estimated,Winter
B00852,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-08-10,17,kg,1150,1.23,19550,20.91,2023-08-30,Estimated,Winter
B00853,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-08-15,20,kg,1150,1.23,23000,24.6,2023-09-04,Estimated,Winter
B00854,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-08-19,17,kg,1150,1.23,19550,20.91,2023-09-08,Estimated,Winter
B00855,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-08-26,18,kg,1150,1.23,20700,22.14,2023-09-15,Estimated,Winter
B00856,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-09-02,25,kg,1150,1.23,28750,30.75,2023-09-22,Estimated,Spring
B00857,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-09-09,22,kg,1150,1.23,25300,27.06,2023-09-29,Estimated,Spring
B00858,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-09-15,21,kg,1150,1.23,24150,25.83,2023-10-05,Estimated,Spring
B00859,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-09-22,24,kg,1150,1.23,27600,29.52,2023-10-12,Estimated,Spring
B00860,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-09-29,26,kg,1150,1.23,29900,31.98,2023-10-19,Estimated,Spring
B00861,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-10-06,45,kg,1150,1.23,51750,55.35,2023-10-26,Estimated,Spring
B00862,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-10-13,44,kg,1150,1.23,50600,54.12,2023-11-02,Estimated,Spring
B00863,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-10-19,44,kg,1150,1.23,50600,54.12,2023-11-08,Estimated,Spring
B00864,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-10-25,47,kg,1150,1.23,54050,57.81,2023-11-14,Estimated,Spring
B00865,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-11-01,50,kg,1150,1.23,57500,61.5,2023-11-21,Estimated,Spring
B00866,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-11-08,48,kg,1150,1.23,55200,59.04,2023-11-28,Estimated,Spring
B00867,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-11-15,43,kg,1150,1.23,49450,52.89,2023-12-05,Estimated,Spring
B00868,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-11-22,52,kg,1150,1.23,59800,63.96,2023-12-12,Estimated,Spring
B00869,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-11-30,50,kg,1150,1.23,57500,61.5,2023-12-20,Estimated,Spring
B00870,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-12-06,69,kg,1150,1.23,79350,84.87,2023-12-26,Estimated,Summer
B00871,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-12-12,56,kg,1150,1.23,64400,68.88,2024-01-01,Estimated,Summer
B00872,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-12-18,60,kg,1150,1.23,69000,73.8,2024-01-07,Estimated,Summer
B00873,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-12-24,64,kg,1150,1.23,73600,78.72,2024-01-13,Estimated,Summer
B00874,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2023-12-29,54,kg,1150,1.23,62100,66.42,2024-01-18,Estimated,Summer
B00875,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-01-04,42,kg,1150,1.23,48300,51.66,2024-01-24,Estimated,Summer
B00876,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-01-09,50,kg,1150,1.23,57500,61.5,2024-01-29,Estimated,Summer
B00877,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-01-13,51,kg,1150,1.23,58650,62.73,2024-02-02,Estimated,Summer
B00878,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-01-18,46,kg,1150,1.23,52900,56.58,2024-02-07,Estimated,Summer
B00879,P012,Cooked mote (hominy wheat),Grains,Backup,S004,Molino del Valle,2024-01-24,53,kg,1150,1.23,60950,65.19,2024-02-13,Estimated,Summer
B00880,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-02-01,54,kg,1150,1.23,62100,66.42,2024-02-21,Estimated,Summer
B00881,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-02-06,55,kg,1150,1.23,63250,67.65,2024-02-26,Estimated,Summer
B00882,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-02-14,43,kg,1150,1.23,49450,52.89,2024-03-05,Estimated,Summer
B00883,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-02-22,41,kg,1150,1.23,47150,50.43,2024-03-13,Estimated,Summer
B00884,P012,Cooked mote (hominy wheat),Grains,Backup,S004,Molino del Valle,2024-02-27,51,kg,1150,1.23,58650,62.73,2024-03-18,Estimated,Summer
B00885,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-03-05,51,kg,1150,1.23,58650,62.73,2024-03-25,Estimated,Autumn
B00886,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-03-10,45,kg,1150,1.23,51750,55.35,2024-03-30,Estimated,Autumn
B00887,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-03-17,43,kg,1150,1.23,49450,52.89,2024-04-06,Estimated,Autumn
B00888,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-03-23,55,kg,1150,1.23,63250,67.65,2024-04-12,Estimated,Autumn
B00889,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-03-29,53,kg,1150,1.23,60950,65.19,2024-04-18,Estimated,Autumn
B00890,P012,Cooked mote (hominy wheat),Grains,Backup,S004,Molino del Valle,2024-04-03,18,kg,1150,1.23,20700,22.14,2024-04-23,Estimated,Autumn
B00891,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-04-10,19,kg,1150,1.23,21850,23.37,2024-04-30,Estimated,Autumn
B00892,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-04-17,19,kg,1150,1.23,21850,23.37,2024-05-07,Estimated,Autumn
B00893,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-04-23,19,kg,1150,1.23,21850,23.37,2024-05-13,Estimated,Autumn
B00894,P012,Cooked mote (hominy wheat),Grains,Backup,S004,Molino del Valle,2024-05-02,16,kg,1150,1.23,18400,19.68,2024-05-22,Estimated,Autumn
B00895,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-05-09,19,kg,1150,1.23,21850,23.37,2024-05-29,Estimated,Autumn
B00896,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-05-15,17,kg,1150,1.23,19550,20.91,2024-06-04,Estimated,Autumn
B00897,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-05-21,15,kg,1150,1.23,17250,18.45,2024-06-10,Estimated,Autumn
B00898,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-05-26,20,kg,1150,1.23,23000,24.6,2024-06-15,Estimated,Autumn
B00899,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-06-01,19,kg,1150,1.23,21850,23.37,2024-06-21,Estimated,Winter
B00900,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-06-07,15,kg,1150,1.23,17250,18.45,2024-06-27,Estimated,Winter
B00901,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-06-15,17,kg,1150,1.23,19550,20.91,2024-07-05,Estimated,Winter
B00902,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-06-19,18,kg,1150,1.23,20700,22.14,2024-07-09,Estimated,Winter
B00903,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-06-27,17,kg,1150,1.23,19550,20.91,2024-07-17,Estimated,Winter
B00904,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-07-04,16,kg,1150,1.23,18400,19.68,2024-07-24,Estimated,Winter
B00905,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-07-11,20,kg,1150,1.23,23000,24.6,2024-07-31,Estimated,Winter
B00906,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-07-16,16,kg,1150,1.23,18400,19.68,2024-08-05,Estimated,Winter
B00907,P012,Cooked mote (hominy wheat),Grains,Backup,S004,Molino del Valle,2024-07-22,19,kg,1150,1.23,21850,23.37,2024-08-11,Estimated,Winter
B00908,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-07-29,16,kg,1150,1.23,18400,19.68,2024-08-18,Estimated,Winter
B00909,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-08-05,19,kg,1150,1.23,21850,23.37,2024-08-25,Estimated,Winter
B00910,P012,Cooked mote (hominy wheat),Grains,Backup,S004,Molino del Valle,2024-08-12,20,kg,1150,1.23,23000,24.6,2024-09-01,Estimated,Winter
B00911,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-08-17,18,kg,1150,1.23,20700,22.14,2024-09-06,Estimated,Winter
B00912,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-08-25,16,kg,1150,1.23,18400,19.68,2024-09-14,Estimated,Winter
B00913,P012,Cooked mote (hominy wheat),Grains,Backup,S004,Molino del Valle,2024-09-01,20,kg,1150,1.23,23000,24.6,2024-09-21,Estimated,Spring
B00914,P012,Cooked mote (hominy wheat),Grains,Primary,S003,San Vicente Grains & Legumes,2024-09-07,22,kg,1150,1.23,25300,27.06,2024-09-27,Estimated,Spring
