BatchID,ProductID,Product,Category,SupplierRole,SupplierName,PurchaseDate,ExpiryDate,Quantity,Unit,Status,QtySold,QtyWasted,WastedPct,Revenue_CLP,Revenue_USD,GrossProfit_CLP,GrossProfit_USD,Season,SeasonSH,YearMonth
B00956,P012,Cooked mote (hominy wheat),Grains,Primary,San Vicente Grains & Legumes,2025-06-12,2025-07-02,17,kg,Partial Loss,12.95,4.05,23.8,19425,20.78,-125,-0.13,Winter,Winter,2025-06
B00957,P012,Cooked mote (hominy wheat),Grains,Primary,San Vicente Grains & Legumes,2025-06-17,2025-07-07,21,kg,Partial Loss,12.96,8.04,38.3,19440,20.79,-4710,-5.04,Winter,Winter,2025-06
B00958,P012,Cooked mote (hominy wheat),Grains,Backup,Molino del Valle,2025-06-23,2025-07-13,17,kg,Partial Loss,11.58,5.42,31.9,17370,18.58,-2180,-2.33,Winter,Winter,2025-06
B00959,P012,Cooked mote (hominy wheat),Grains,Primary,San Vicente Grains & Legumes,2025-06-30,2025-07-20,18,kg,Sold Out,18.0,0.0,0.0,27000,28.88,6300,6.74,Winter,Winter,2025-06
B00960,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-07-06,2023-07-26,18,kg,Partial Loss,12.08,5.92,32.9,18120,19.38,-780,-0.83,Winter,Winter,2023-07
B00961,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2023-07-12,2023-08-01,16,kg,Partial Loss,12.74,3.26,20.4,19110,20.44,-90,-0.1,Winter,Winter,2023-07
B00962,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2023-07-18,2023-08-07,21,kg,Partial Loss,16.3,4.7,22.4,24450,26.15,-750,-0.8,Winter,Winter,2023-07
B00963,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-07-25,2023-08-14,18,kg,Partial Loss,13.86,4.14,23.0,20790,22.24,1890,2.02,Winter,Winter,2023-07
B00964,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-08-01,2023-08-21,17,kg,Sold Out,17.0,0.0,0.0,25500,27.27,7650,8.18,Winter,Winter,2023-08
B00965,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-08-06,2023-08-26,19,kg,Sold Out,19.0,0.0,0.0,28500,30.48,8550,9.14,Winter,Winter,2023-08
B00966,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-08-13,2023-09-02,20,kg,Sold Out,20.0,0.0,0.0,30000,32.09,9000,9.63,Winter,Winter,2023-08
B00967,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-08-20,2023-09-09,20,kg,Partial Loss,12.0,8.0,40.0,18000,19.25,-3000,-3.21,Winter,Winter,2023-08
B00968,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-08-25,2023-09-14,19,kg,Sold Out,19.0,0.0,0.0,28500,30.48,8550,9.14,Winter,Winter,2023-08
B00969,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-09-03,2023-09-23,21,kg,Partial Loss,20.22,0.78,3.7,30330,32.44,8280,8.86,Spring,Spring,2023-09
B00970,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2023-09-11,2023-10-01,23,kg,Partial Loss,22.1,0.9,3.9,33150,35.45,5550,5.94,Spring,Spring,2023-09
B00971,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-09-16,2023-10-06,24,kg,Partial Loss,19.27,4.73,19.7,28905,30.91,3705,3.96,Spring,Spring,2023-09
B00972,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-09-22,2023-10-12,20,kg,Partial Loss,15.94,4.06,20.3,23910,25.57,2910,3.11,Spring,Spring,2023-09
B00973,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-09-27,2023-10-17,21,kg,Partial Loss,15.69,5.31,25.3,23535,25.17,1485,1.59,Spring,Spring,2023-09
B00974,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-10-03,2023-10-23,50,kg,Sold Out,50.0,0.0,0.0,75000,80.21,22500,24.06,Spring,Spring,2023-10
B00975,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-10-10,2023-10-30,44,kg,Sold Out,44.0,0.0,0.0,66000,70.59,19800,21.18,Spring,Spring,2023-10
B00976,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-10-17,2023-11-06,42,kg,Sold Out,42.0,0.0,0.0,63000,67.38,18900,20.21,Spring,Spring,2023-10
B00977,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-10-23,2023-11-12,53,kg,Sold Out,53.0,0.0,0.0,79500,85.03,23850,25.51,Spring,Spring,2023-10
B00978,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-10-29,2023-11-18,50,kg,Partial Loss,39.0,11.0,22.0,58500,62.57,6000,6.42,Spring,Spring,2023-10
B00979,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-11-04,2023-11-24,42,kg,Sold Out,42.0,0.0,0.0,63000,67.38,18900,20.21,Spring,Spring,2023-11
B00980,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-11-11,2023-12-01,41,kg,Partial Loss,36.7,4.3,10.5,55050,58.88,12000,12.83,Spring,Spring,2023-11
B00981,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-11-20,2023-12-10,47,kg,Sold Out,47.0,0.0,0.0,70500,75.4,21150,22.62,Spring,Spring,2023-11
B00982,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-11-27,2023-12-17,47,kg,Sold Out,47.0,0.0,0.0,70500,75.4,21150,22.62,Spring,Spring,2023-11
B00983,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-12-04,2023-12-24,57,kg,Sold Out,57.0,0.0,0.0,85500,91.44,25650,27.43,Summer,Summer,2023-12
B00984,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-12-09,2023-12-29,61,kg,Sold Out,61.0,0.0,0.0,91500,97.86,27450,29.36,Summer,Summer,2023-12
B00985,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-12-16,2024-01-05,55,kg,Partial Loss,43.45,11.55,21.0,65175,69.71,7425,7.94,Summer,Summer,2023-12
B00986,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-12-22,2024-01-11,67,kg,Sold Out,67.0,0.0,0.0,100500,107.49,30150,32.25,Summer,Summer,2023-12
B00987,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2023-12-29,2024-01-18,54,kg,Sold Out,54.0,0.0,0.0,81000,86.63,24300,25.99,Summer,Summer,2023-12
B00988,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-01-05,2024-01-25,52,kg,Sold Out,52.0,0.0,0.0,78000,83.42,23400,25.03,Summer,Summer,2024-01
B00989,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2024-01-11,2024-01-31,55,kg,Sold Out,55.0,0.0,0.0,82500,88.24,16500,17.65,Summer,Summer,2024-01
B00990,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-01-18,2024-02-07,46,kg,Sold Out,46.0,0.0,0.0,69000,73.8,20700,22.14,Summer,Summer,2024-01
B00991,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-01-22,2024-02-11,43,kg,Sold Out,43.0,0.0,0.0,64500,68.98,19350,20.7,Summer,Summer,2024-01
B00992,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-01-28,2024-02-17,52,kg,Sold Out,52.0,0.0,0.0,78000,83.42,23400,25.03,Summer,Summer,2024-01
B00993,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-02-05,2024-02-25,54,kg,Sold Out,54.0,0.0,0.0,81000,86.63,24300,25.99,Summer,Summer,2024-02
B00994,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-02-10,2024-03-01,54,kg,Partial Loss,35.8,18.2,33.7,53700,57.43,-3000,-3.21,Summer,Summer,2024-02
B00995,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-02-18,2024-03-09,47,kg,Sold Out,47.0,0.0,0.0,70500,75.4,21150,22.62,Summer,Summer,2024-02
B00996,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-02-25,2024-03-16,44,kg,Partial Loss,26.62,17.38,39.5,39930,42.71,-6270,-6.71,Summer,Summer,2024-02
B00997,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-03-04,2024-03-24,42,kg,Sold Out,42.0,0.0,0.0,63000,67.38,18900,20.21,Autumn,Autumn,2024-03
B00998,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2024-03-09,2024-03-29,53,kg,Sold Out,53.0,0.0,0.0,79500,85.03,15900,17.01,Autumn,Autumn,2024-03
B00999,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-03-15,2024-04-04,48,kg,Sold Out,48.0,0.0,0.0,72000,77.01,21600,23.1,Autumn,Autumn,2024-03
B01000,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-03-22,2024-04-11,44,kg,Partial Loss,30.58,13.42,30.5,45870,49.06,-330,-0.35,Autumn,Autumn,2024-03
B01001,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-03-29,2024-04-18,52,kg,Sold Out,52.0,0.0,0.0,78000,83.42,23400,25.03,Autumn,Autumn,2024-03
B01002,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-04-05,2024-04-25,17,kg,Partial Loss,11.19,5.81,34.2,16785,17.95,-1065,-1.14,Autumn,Autumn,2024-04
B01003,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2024-04-13,2024-05-03,20,kg,Partial Loss,15.12,4.88,24.4,22680,24.26,-1320,-1.41,Autumn,Autumn,2024-04
B01004,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-04-19,2024-05-09,17,kg,Sold Out,17.0,0.0,0.0,25500,27.27,7650,8.18,Autumn,Autumn,2024-04
B01005,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-04-26,2024-05-16,19,kg,Sold Out,19.0,0.0,0.0,28500,30.48,8550,9.14,Autumn,Autumn,2024-04
B01006,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-05-03,2024-05-23,16,kg,Partial Loss,11.7,4.3,26.9,17550,18.77,750,0.8,Autumn,Autumn,2024-05
B01007,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-05-11,2024-05-31,21,kg,Sold Out,21.0,0.0,0.0,31500,33.69,9450,10.11,Autumn,Autumn,2024-05
B01008,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-05-18,2024-06-07,16,kg,Sold Out,16.0,0.0,0.0,24000,25.67,7200,7.7,Autumn,Autumn,2024-05
B01009,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2024-05-24,2024-06-13,18,kg,Sold Out,18.0,0.0,0.0,27000,28.88,5400,5.78,Autumn,Autumn,2024-05
B01010,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-05-30,2024-06-19,20,kg,Partial Loss,13.3,6.7,33.5,19950,21.34,-1050,-1.12,Autumn,Autumn,2024-05
B01011,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2024-06-05,2024-06-25,19,kg,Partial Loss,11.82,7.18,37.8,17730,18.96,-5070,-5.42,Winter,Winter,2024-06
B01012,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2024-06-11,2024-07-01,17,kg,Sold Out,17.0,0.0,0.0,25500,27.27,5100,5.45,Winter,Winter,2024-06
B01013,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-06-16,2024-07-06,16,kg,Partial Loss,12.05,3.95,24.7,18075,19.33,1275,1.36,Winter,Winter,2024-06
B01014,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2024-06-22,2024-07-12,19,kg,Sold Out,19.0,0.0,0.0,28500,30.48,5700,6.1,Winter,Winter,2024-06
B01015,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2024-06-27,2024-07-17,16,kg,Sold Out,16.0,0.0,0.0,24000,25.67,4800,5.13,Winter,Winter,2024-06
B01016,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-07-03,2024-07-23,19,kg,Partial Loss,11.3,7.7,40.5,16950,18.13,-3000,-3.21,Winter,Winter,2024-07
B01017,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-07-10,2024-07-30,15,kg,Partial Loss,10.81,4.19,27.9,16215,17.34,465,0.5,Winter,Winter,2024-07
B01018,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-07-18,2024-08-07,18,kg,Sold Out,18.0,0.0,0.0,27000,28.88,8100,8.66,Winter,Winter,2024-07
B01019,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-07-23,2024-08-12,17,kg,Partial Loss,13.72,3.28,19.3,20580,22.01,2730,2.92,Winter,Winter,2024-07
B01020,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-07-30,2024-08-19,20,kg,Partial Loss,12.66,7.34,36.7,18990,20.31,-2010,-2.15,Winter,Winter,2024-07
B01021,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-08-04,2024-08-24,16,kg,Partial Loss,13.89,2.11,13.2,20835,22.28,4035,4.32,Winter,Winter,2024-08
B01022,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-08-11,2024-08-31,16,kg,Sold Out,16.0,0.0,0.0,24000,25.67,7200,7.7,Winter,Winter,2024-08
B01023,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-08-17,2024-09-06,16,kg,Partial Loss,11.01,4.99,31.2,16515,17.66,-285,-0.3,Winter,Winter,2024-08
B01024,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-08-24,2024-09-13,17,kg,Sold Out,17.0,0.0,0.0,25500,27.27,7650,8.18,Winter,Winter,2024-08
B01025,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-08-29,2024-09-18,19,kg,Partial Loss,10.41,8.59,45.2,15615,16.7,-4335,-4.64,Winter,Winter,2024-08
B01026,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-09-05,2024-09-25,24,kg,Partial Loss,18.6,5.4,22.5,27900,29.84,2700,2.89,Spring,Spring,2024-09
B01027,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-09-10,2024-09-30,25,kg,Sold Out,25.0,0.0,0.0,37500,40.11,11250,12.03,Spring,Spring,2024-09
B01028,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2024-09-16,2024-10-06,26,kg,Partial Loss,18.54,7.46,28.7,27810,29.74,-3390,-3.63,Spring,Spring,2024-09
B01029,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-09-22,2024-10-12,26,kg,Sold Out,26.0,0.0,0.0,39000,41.71,11700,12.51,Spring,Spring,2024-09
B01030,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-09-30,2024-10-20,20,kg,Partial Loss,12.46,7.54,37.7,18690,19.99,-2310,-2.47,Spring,Spring,2024-09
B01031,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-10-07,2024-10-27,49,kg,Sold Out,49.0,0.0,0.0,73500,78.61,22050,23.58,Spring,Spring,2024-10
B01032,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-10-14,2024-11-03,42,kg,Sold Out,42.0,0.0,0.0,63000,67.38,18900,20.21,Spring,Spring,2024-10
B01033,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-10-22,2024-11-11,41,kg,Sold Out,41.0,0.0,0.0,61500,65.78,18450,19.73,Spring,Spring,2024-10
B01034,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-10-28,2024-11-17,54,kg,Sold Out,54.0,0.0,0.0,81000,86.63,24300,25.99,Spring,Spring,2024-10
B01035,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-11-03,2024-11-23,54,kg,Partial Loss,43.58,10.42,19.3,65370,69.91,8670,9.27,Spring,Spring,2024-11
B01036,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-11-09,2024-11-29,52,kg,Sold Out,52.0,0.0,0.0,78000,83.42,23400,25.03,Spring,Spring,2024-11
B01037,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2024-11-15,2024-12-05,48,kg,Sold Out,48.0,0.0,0.0,72000,77.01,14400,15.4,Spring,Spring,2024-11
B01038,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2024-11-21,2024-12-11,52,kg,Partial Loss,42.74,9.26,17.8,64110,68.57,1710,1.83,Spring,Spring,2024-11
B01039,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-11-27,2024-12-17,44,kg,Sold Out,44.0,0.0,0.0,66000,70.59,19800,21.18,Spring,Spring,2024-11
B01040,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-12-03,2024-12-23,61,kg,Sold Out,61.0,0.0,0.0,91500,97.86,27450,29.36,Summer,Summer,2024-12
B01041,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-12-10,2024-12-30,66,kg,Partial Loss,49.5,16.5,25.0,74250,79.41,4950,5.29,Summer,Summer,2024-12
B01042,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-12-16,2025-01-05,68,kg,Partial Loss,39.64,28.36,41.7,59460,63.59,-11940,-12.77,Summer,Summer,2024-12
B01043,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-12-21,2025-01-10,60,kg,Sold Out,60.0,0.0,0.0,90000,96.26,27000,28.88,Summer,Summer,2024-12
B01044,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2024-12-27,2025-01-16,66,kg,Sold Out,66.0,0.0,0.0,99000,105.88,29700,31.76,Summer,Summer,2024-12
B01045,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2025-01-03,2025-01-23,51,kg,Sold Out,51.0,0.0,0.0,76500,81.82,15300,16.36,Summer,Summer,2025-01
B01046,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-01-10,2025-01-30,51,kg,Sold Out,51.0,0.0,0.0,76500,81.82,22950,24.55,Summer,Summer,2025-01
B01047,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-01-17,2025-02-06,44,kg,Partial Loss,34.8,9.2,20.9,52200,55.83,6000,6.42,Summer,Summer,2025-01
B01048,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-01-22,2025-02-11,50,kg,Sold Out,50.0,0.0,0.0,75000,80.21,22500,24.06,Summer,Summer,2025-01
B01049,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-01-29,2025-02-18,48,kg,Partial Loss,32.4,15.6,32.5,48600,51.98,-1800,-1.93,Summer,Summer,2025-01
B01050,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-02-04,2025-02-24,52,kg,Sold Out,52.0,0.0,0.0,78000,83.42,23400,25.03,Summer,Summer,2025-02
B01051,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-02-12,2025-03-04,46,kg,Sold Out,46.0,0.0,0.0,69000,73.8,20700,22.14,Summer,Summer,2025-02
B01052,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-02-18,2025-03-10,53,kg,Partial Loss,39.64,13.36,25.2,59460,63.59,3810,4.07,Summer,Summer,2025-02
B01053,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-02-23,2025-03-15,47,kg,Sold Out,47.0,0.0,0.0,70500,75.4,21150,22.62,Summer,Summer,2025-02
B01054,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2025-03-02,2025-03-22,54,kg,Sold Out,54.0,0.0,0.0,81000,86.63,16200,17.33,Autumn,Autumn,2025-03
B01055,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2025-03-08,2025-03-28,56,kg,Sold Out,56.0,0.0,0.0,84000,89.84,16800,17.97,Autumn,Autumn,2025-03
B01056,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-03-15,2025-04-04,54,kg,Sold Out,54.0,0.0,0.0,81000,86.63,24300,25.99,Autumn,Autumn,2025-03
B01057,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-03-22,2025-04-11,58,kg,Partial Loss,41.47,16.53,28.5,62205,66.53,1305,1.4,Autumn,Autumn,2025-03
B01058,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-03-30,2025-04-19,49,kg,Sold Out,49.0,0.0,0.0,73500,78.61,22050,23.58,Autumn,Autumn,2025-03
B01059,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-04-06,2025-04-26,18,kg,Sold Out,18.0,0.0,0.0,27000,28.88,8100,8.66,Autumn,Autumn,2025-04
B01060,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-04-14,2025-05-04,18,kg,Sold Out,18.0,0.0,0.0,27000,28.88,8100,8.66,Autumn,Autumn,2025-04
B01061,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-04-21,2025-05-11,19,kg,Sold Out,19.0,0.0,0.0,28500,30.48,8550,9.14,Autumn,Autumn,2025-04
B01062,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-04-28,2025-05-18,19,kg,Partial Loss,12.29,6.71,35.3,18435,19.72,-1515,-1.62,Autumn,Autumn,2025-04
B01063,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-05-06,2025-05-26,21,kg,Sold Out,21.0,0.0,0.0,31500,33.69,9450,10.11,Autumn,Autumn,2025-05
B01064,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-05-13,2025-06-02,17,kg,Sold Out,17.0,0.0,0.0,25500,27.27,7650,8.18,Autumn,Autumn,2025-05
B01065,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-05-19,2025-06-08,22,kg,Partial Loss,19.51,2.49,11.3,29265,31.3,6165,6.59,Autumn,Autumn,2025-05
B01066,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-05-25,2025-06-14,22,kg,Partial Loss,11.4,10.6,48.2,17100,18.29,-6000,-6.42,Autumn,Autumn,2025-05
B01067,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2025-05-31,2025-06-20,21,kg,Sold Out,21.0,0.0,0.0,31500,33.69,6300,6.74,Autumn,Autumn,2025-05
B01068,P013,Dry mote (raw),Grains,Backup,Molino del Valle,2025-06-07,2025-06-27,20,kg,Sold Out,20.0,0.0,0.0,30000,32.09,6000,6.42,Winter,Winter,2025-06
B01069,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-06-13,2025-07-03,19,kg,Partial Loss,13.72,5.28,27.8,20580,22.01,630,0.67,Winter,Winter,2025-06
B01070,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-06-18,2025-07-08,22,kg,Sold Out,22.0,0.0,0.0,33000,35.29,9900,10.59,Winter,Winter,2025-06
B01071,P013,Dry mote (raw),Grains,Primary,San Vicente Grains & Legumes,2025-06-24,2025-07-14,19,kg,Partial Loss,15.28,3.72,19.6,22920,24.51,2970,3.18,Winter,Winter,2025-06
B01072,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-07-02,2023-07-22,18,kg,Partial Loss,12.91,5.09,28.3,19365,20.71,-1335,-1.43,Winter,Winter,2023-07
B01073,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-07-09,2023-07-29,20,kg,Sold Out,20.0,0.0,0.0,30000,32.09,7000,7.49,Winter,Winter,2023-07
B01074,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-07-17,2023-08-06,18,kg,Partial Loss,15.98,2.02,11.2,23970,25.64,3270,3.5,Winter,Winter,2023-07
B01075,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-07-23,2023-08-12,17,kg,Partial Loss,12.77,4.23,24.9,19155,20.49,-395,-0.42,Winter,Winter,2023-07
B01076,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-07-29,2023-08-18,19,kg,Sold Out,19.0,0.0,0.0,28500,30.48,6650,7.11,Winter,Winter,2023-07
B01077,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-08-04,2023-08-24,16,kg,Sold Out,16.0,0.0,0.0,24000,25.67,5600,5.99,Winter,Winter,2023-08
B01078,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-08-10,2023-08-30,16,kg,Partial Loss,8.37,7.63,47.7,12555,13.43,-5845,-6.25,Winter,Winter,2023-08
B01079,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-08-16,2023-09-05,16,kg,Partial Loss,11.94,4.06,25.4,17910,19.16,-490,-0.52,Winter,Winter,2023-08
B01080,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-08-23,2023-09-12,18,kg,Sold Out,18.0,0.0,0.0,27000,28.88,6300,6.74,Winter,Winter,2023-08
B01081,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-08-29,2023-09-18,19,kg,Sold Out,19.0,0.0,0.0,28500,30.48,6650,7.11,Winter,Winter,2023-08
B01082,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-09-04,2023-09-24,20,kg,Partial Loss,18.48,1.52,7.6,27720,29.65,4720,5.05,Spring,Spring,2023-09
B01083,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-09-11,2023-10-01,23,kg,Partial Loss,16.56,6.44,28.0,24840,26.57,-1610,-1.72,Spring,Spring,2023-09
B01084,P014,Premium pearled mote,Grains,Backup,Molino del Valle,2023-09-18,2023-10-08,24,kg,Sold Out,24.0,0.0,0.0,36000,38.5,9600,10.27,Spring,Spring,2023-09
B01085,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-09-24,2023-10-14,23,kg,Sold Out,23.0,0.0,0.0,34500,36.9,8050,8.61,Spring,Spring,2023-09
B01086,P014,Premium pearled mote,Grains,Primary,San Vicente Grains & Legumes,2023-09-30,2023-10-20,19,kg,Partial Loss,15.41,3.59,18.9,23115,24.72,1265,1.35,Spring,Spring,2023-09
